Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,IsBadBuy
0,2003,7,6,235,103,297,1,0,1,0,83124,0,3,1,6954,8194,11003,12299,6923,7982,10957,12115,52117,45005,26,9410,0,1803,1
0,2005,5,5,0,81,542,13,0,1,0,46080,0,4,0,8254,10377,12752,14743,8417,10222,13577,15466,52117,45005,26,11325,0,693,1
0,2005,5,26,275,70,109,2,0,2,1,41111,2,5,3,3528,4486,6849,7811,3528,4486,6849,7811,52117,45005,26,5380,0,482,1
0,2003,7,22,314,32,150,13,0,1,0,74097,0,5,2,3783,5080,6623,7685,2803,3668,6164,6802,52117,45005,26,4980,0,2508,1
0,2008,2,5,75,73,109,1,0,2,1,51541,0,5,0,7420,8664,11168,12538,7360,8392,10841,11717,52117,45005,26,8305,0,920,1
0,2006,4,3,216,49,337,13,0,1,0,94317,0,6,2,10591,13039,14245,16995,8939,11163,12809,14790,52117,45005,26,8715,0,1774,1
0,2004,6,3,406,49,176,4,0,1,0,90505,0,5,2,5217,6532,8724,10089,4515,5838,7761,8954,52117,45005,26,5580,0,1485,1
0,2002,8,6,248,101,571,13,1,1,0,60645,0,4,1,3352,4665,6053,7720,3654,5275,6751,8383,52117,45005,26,5785,0,833,1
0,2006,4,18,304,20,138,1,0,1,0,62701,2,5,3,5704,6850,8756,9812,4891,6111,8072,9136,52117,45005,26,6895,0,533,1
2,2001,8,6,637,76,203,4,0,1,0,91319,0,5,1,1660,2478,2293,3176,1915,2838,2568,3565,19638,35004,0,3500,0,1353,1
2,2006,3,15,431,119,196,7,0,1,0,83326,2,5,3,10192,12184,11507,13659,8477,10435,9655,11770,5546,35004,0,7800,0,1633,1
2,2005,4,3,690,48,527,7,0,1,0,83234,0,11,2,6021,7837,7003,8964,5655,7235,9348,10853,19638,35004,0,7500,0,2282,1
2,2004,5,5,613,73,109,14,0,2,1,92308,0,5,0,2377,3303,3067,4067,2436,3405,5397,6696,5546,35004,0,3300,0,1341,1
2,2003,6,4,507,6,109,2,0,2,1,78870,0,5,0,2763,3501,5924,6633,2897,3737,6232,7183,18880,35004,0,4000,0,1689,1
2,2004,5,12,391,56,335,4,0,1,0,84306,0,7,0,7190,8807,10724,12197,7014,8791,10734,12484,18880,35004,0,7100,0,983,1
2,2007,2,22,296,6,109,5,0,2,1,55557,0,5,2,6903,7723,10997,11844,7128,8221,10674,12112,18880,35004,0,7600,0,837,1
2,2004,6,3,343,48,169,13,0,1,0,87197,0,2,2,4465,5728,8056,9841,4555,5761,7828,9326,18111,35004,0,5800,0,2152,1
2,2003,7,5,175,81,303,5,0,1,0,79664,0,6,0,4436,5555,8049,8796,5842,7213,9029,10141,18880,35004,0,6100,0,1689,1
2,2005,5,5,119,73,489,13,0,2,1,82132,0,11,0,4429,5801,8424,9694,4807,6077,8523,10124,18880,35004,0,6100,0,1763,1
2,2004,6,15,428,118,158,12,1,2,1,85941,2,5,3,4763,6254,8408,9876,5239,6645,8777,10488,18880,35004,0,5500,0,1373,1
2,2006,4,13,575,21,363,14,0,2,1,64388,2,11,3,8046,9878,12330,13630,8371,10200,12508,14253,18880,35004,0,6700,0,1215,1
2,2006,4,3,666,48,291,14,0,1,0,77798,0,6,2,8429,10001,13073,14673,9263,11132,13333,15272,18880,35004,0,7200,0,1155,1
2,2005,5,6,222,103,80,14,0,1,0,76939,0,7,1,5984,7171,9952,11292,7050,8271,10411,11693,19638,35004,0,7135,0,920,1
2,2007,3,6,260,75,206,1,0,1,0,88671,0,2,1,8837,11014,12583,14763,9041,10845,12752,14519,19638,35004,0,7400,0,1633,1
2,2006,4,22,296,6,197,13,0,2,1,76383,0,5,2,6576,7752,9837,11113,6323,7480,9027,10227,19638,35004,0,6300,0,1038,1
2,2006,4,5,613,89,109,5,0,1,0,70501,0,5,0,4990,5894,8178,9589,4053,5337,7434,8581,5546,35004,0,5700,0,1155,1
2,2004,6,5,467,73,109,2,0,2,1,74719,0,0,0,3024,3800,5732,6682,2623,3306,5448,6334,5546,35004,0,4900,0,686,1
2,2003,7,6,717,53,514,14,0,2,1,76920,0,11,1,3400,4551,6178,7309,2976,4101,6240,7242,5546,35004,0,4500,0,2157,1
2,2004,6,15,428,119,196,1,1,1,0,59532,2,5,3,5835,7216,9007,10803,5186,6582,8542,9793,19638,35004,0,6700,0,1169,1
2,2004,6,3,666,59,292,1,0,1,0,75095,0,6,2,6706,7938,10040,11427,6620,7984,9950,11360,18880,35004,0,7800,0,1155,1
2,2006,4,4,507,56,109,13,1,1,0,69151,0,5,0,5414,6465,8686,9880,5210,6248,8758,9820,18880,35004,0,5700,0,1215,1
2,2003,7,1,382,56,166,13,0,1,0,78726,0,2,2,5414,6801,8345,9885,5221,6651,8458,9952,18111,35004,0,5100,0,2508,1
2,2007,3,19,700,70,109,2,0,1,0,87387,3,0,3,7396,8514,11054,11742,7649,8688,11212,11997,19638,35004,0,6800,0,723,1
2,2004,6,19,64,47,252,1,0,1,0,94164,3,3,3,12310,14412,16808,18379,11713,14107,15765,19067,18880,35004,0,10200,0,2062,1
2,2007,3,4,507,6,109,13,0,2,1,77282,0,5,0,5218,6121,8606,9512,6428,7601,9643,10745,1141,48265,15,5525,1,1389,1
2,2002,7,3,695,48,511,4,0,1,0,31604,0,11,2,1897,2592,2549,3299,2703,4287,3419,5130,20833,75061,32,4155,0,2836,1
2,2004,5,4,573,56,24,12,0,3,2,92005,0,5,0,0,1,0,0,0,1,0,0,8655,75061,32,3645,0,1485,1
2,2004,5,4,573,56,24,12,0,1,0,92005,0,5,0,0,1,0,0,0,1,0,0,8655,75061,32,3645,0,1485,1
2,2005,4,13,601,21,248,6,0,1,0,73551,2,6,3,5079,6310,5985,7315,6670,8031,7704,9173,20833,75061,32,6365,0,1857,1
2,2001,8,5,176,81,298,1,0,1,0,82522,0,6,0,2613,3379,3322,4149,3066,4094,3811,4922,17212,75061,32,5155,0,1803,1
2,2005,4,19,580,6,110,6,0,2,1,76512,3,0,3,5226,6388,6144,7399,5225,6403,6143,7415,20833,75061,32,5855,0,569,1
2,2006,3,3,332,49,273,13,0,1,0,59245,0,5,2,7360,8205,8449,9361,7156,7985,8228,9124,20833,75061,32,7465,0,671,1
2,2003,6,6,270,73,197,14,0,1,0,93607,0,0,1,3185,4022,3940,4844,2851,3716,3579,4513,8655,75061,32,3445,0,1641,1
2,2001,8,19,54,35,155,13,0,2,1,77213,3,5,3,2942,3589,3677,4376,2942,3589,3677,4376,17212,75061,32,4555,0,986,1
2,2002,7,6,718,53,515,4,0,2,1,83035,0,11,1,2165,3092,2838,3839,2165,3092,2838,3839,17212,75061,32,4155,0,2322,1
2,2006,3,5,619,89,109,13,0,1,0,83311,0,5,0,5865,6756,6834,7796,5105,5572,6013,6518,17212,75061,32,4155,0,1503,1
2,2004,5,18,380,68,195,14,0,1,0,41353,2,0,3,5056,6299,5960,7303,5056,6299,5960,7303,8655,75061,32,6465,0,482,1
2,2004,5,22,326,32,150,13,0,1,0,78155,0,2,2,4172,5270,5006,6192,4008,5108,4829,6017,22808,75061,32,5555,0,1974,1
2,2005,4,5,119,73,489,13,0,2,1,69475,0,11,0,4856,6312,5744,7317,4856,6312,5744,7317,8655,75061,32,5255,0,1411,1
2,2003,6,3,635,108,311,12,0,1,0,84205,0,3,2,8589,10612,9776,11961,8589,10612,9776,11961,22808,75061,32,11385,0,2063,1
2,2002,7,18,453,48,247,4,0,1,0,86505,2,6,3,2907,3959,3640,4776,2658,3416,3371,4189,8655,75061,32,5155,0,1543,1
2,2005,4,19,580,6,110,13,0,2,1,88295,3,0,3,4897,6238,5789,7237,4643,5734,5514,6693,20207,75061,32,4655,0,594,1
2,2003,6,6,461,6,11,6,0,1,0,51924,0,10,1,4672,5595,5546,6543,4335,5433,5182,6368,17212,75061,32,7265,0,971,1
2,2004,5,3,71,1,342,6,0,3,2,86038,0,4,2,9995,11997,11295,13457,9384,11286,14218,16403,17212,75061,32,11885,0,1373,1
2,2001,8,6,520,101,435,1,0,1,0,73672,0,8,1,3109,3686,3858,4481,3790,4578,4593,5444,17212,75061,32,6165,0,869,1
2,2005,4,6,226,103,80,2,0,1,0,76208,0,7,1,7706,9824,8822,11110,6468,8319,10347,12238,22808,75061,32,6665,0,1389,1
2,2004,6,3,623,1,352,6,0,1,0,87365,0,3,2,9817,12348,13561,17101,10567,14025,14322,17576,22808,75061,32,10075,0,1763,1
2,2006,4,6,222,103,80,1,0,1,0,89484,0,7,1,8617,10548,12614,14713,8325,10324,12280,14217,25100,75061,32,8065,0,983,1
2,2005,5,6,232,103,317,14,0,1,0,73265,0,3,1,9693,11477,14295,15656,10227,11813,14061,15799,25100,75061,32,9775,0,1038,1
2,2005,5,5,119,73,489,2,0,2,1,68911,0,11,0,5055,6133,8179,9479,5007,6521,7885,10192,20833,75061,32,7465,0,1411,1
2,2002,8,27,109,47,162,3,0,1,0,84322,3,5,3,5400,6156,8454,9381,4505,5383,7808,8878,20833,75061,32,7165,0,894,1
0,2005,5,12,320,55,368,4,0,1,0,89279,0,6,0,9616,11668,13645,15589,9272,11645,13882,16218,5546,33619,5,8600,0,2282,1
0,2006,3,23,364,2,164,12,0,2,1,71937,0,5,2,5379,6750,6309,7790,5137,6244,6048,7244,16044,20166,34,5475,0,803,1
0,2005,4,26,275,21,357,4,0,2,1,50760,2,5,3,2839,3837,3566,4644,2982,4027,6225,7140,21973,20166,34,4370,0,505,1
0,2006,3,3,137,48,169,13,0,2,1,72914,0,0,2,4596,5479,7853,8823,4356,5311,7664,8770,21973,20166,34,3855,0,803,1
0,2006,4,5,396,73,593,6,0,1,0,76612,0,9,0,7809,9596,12069,13912,8675,10412,12597,14476,20928,20166,34,8070,0,1389,1
0,2005,5,11,65,57,589,4,0,1,0,52933,2,6,3,6328,7492,9861,10821,6060,7137,9534,10441,20928,20166,34,6960,0,920,1
0,2004,6,22,314,73,205,14,0,1,0,82034,0,5,2,3393,4404,6950,7921,3381,4429,6478,7554,20928,20166,34,3555,0,2412,1
0,2007,3,26,275,70,109,12,0,2,1,37781,2,5,3,5370,6204,8806,10017,4626,5755,8124,9813,52117,20166,34,5440,0,462,1
0,2005,5,4,507,95,109,1,0,2,1,92243,0,5,0,3355,4304,6401,7497,3429,4437,6471,7745,52117,20166,34,3865,0,1630,1
0,2006,4,5,613,89,109,12,0,1,0,77802,0,5,0,4354,5452,7451,8724,4791,5898,7801,9013,52117,20166,34,4940,0,1155,1
0,2005,5,6,232,23,315,2,0,1,0,91311,0,3,1,9885,12177,14795,17564,10657,12825,15192,17096,52117,20166,34,11080,0,1197,1
0,2004,6,16,449,6,357,4,0,1,0,104971,0,11,1,4021,5412,7435,9101,3929,4985,7932,9231,52117,20166,34,4480,0,1930,1
0,2004,6,15,428,119,399,2,0,1,0,89600,2,5,3,4494,5866,7823,9050,5481,7945,9293,12544,52117,20166,34,7380,0,1633,1
0,2003,7,18,185,93,57,7,0,1,0,65212,2,10,3,4054,5091,7021,7998,4387,5510,7437,8504,52646,20166,34,7870,0,1223,1
0,2003,6,12,392,69,338,13,0,1,0,75729,0,7,0,6600,7259,7628,8340,6739,7950,7778,9086,22916,50111,7,7300,0,1220,1
0,2004,5,4,511,6,109,11,0,2,1,30906,0,5,0,4061,4882,4886,5773,3678,4685,4472,5560,22916,50111,7,5095,0,882,1
0,2002,7,9,566,30,83,1,0,1,0,74975,2,6,3,3710,4852,4507,5740,3710,4852,4507,5740,22916,50111,7,5705,0,1455,1
0,2005,4,6,223,56,76,6,0,1,0,88757,0,7,1,8715,11192,9912,12587,8715,11192,9912,12587,22916,50111,7,7115,0,983,1
0,2004,5,26,276,70,196,4,0,2,1,40817,2,5,3,2589,3379,3296,4149,2589,3379,3296,4149,22916,50111,7,4705,0,482,1
0,2005,4,13,539,13,359,13,0,1,0,43618,2,0,3,2928,3549,3662,4333,2928,3549,3662,4333,22916,50111,7,4505,0,482,1
0,2002,7,6,234,23,315,14,0,1,0,80718,0,3,1,4924,6023,5818,7005,4564,5877,5429,6847,22916,50111,7,6315,0,1413,1
0,2007,2,12,145,92,357,1,0,1,0,51780,0,3,0,16010,17357,17791,19246,15276,16930,18835,20469,22916,50111,7,9725,0,1417,1
0,2005,5,3,120,6,11,15,0,1,0,90682,0,0,2,3054,4197,6122,7035,3047,4046,6027,7191,22916,50111,7,5530,0,1341,1
0,2005,5,3,137,6,109,1,0,2,1,73189,0,0,2,4506,5497,7294,8415,3654,4790,7060,7907,1231,50111,7,6235,1,803,1
0,2005,5,22,314,73,197,4,0,2,1,84785,0,5,2,3582,4768,6674,8543,3443,4612,6595,7716,1231,50111,7,4925,1,2412,1
0,2008,2,5,75,73,109,13,0,2,1,64802,0,5,0,8131,9321,11903,12903,8067,9270,11481,12874,1231,50111,7,8545,1,1020,1
0,2006,4,19,578,6,110,13,0,1,0,59920,3,0,3,4934,6078,8270,9176,5216,6801,8694,10013,1231,50111,7,6535,1,505,1
0,2006,4,22,701,6,357,12,0,2,1,89986,0,5,2,5972,7296,9451,10924,6278,7882,9309,11457,1231,50111,7,7335,1,594,1
0,2008,2,3,137,48,169,2,0,2,1,63327,0,0,2,6735,7357,9881,10543,6277,7093,9851,10592,1231,50111,7,6715,1,728,1
0,2004,6,6,278,76,106,13,0,1,0,95867,0,11,1,3901,5246,7521,8584,3885,5226,7614,10242,22916,50111,7,4925,0,1774,1
0,2006,4,4,657,95,501,13,0,1,0,73071,0,11,0,8995,10983,13415,15128,7516,9114,11916,13490,22916,50111,7,7215,0,1623,1
0,2004,6,22,323,32,153,6,0,1,0,85734,0,2,2,5342,6544,8364,10372,5293,6640,8178,9728,52117,45005,26,7385,0,2152,1
0,2004,6,4,507,6,109,12,0,2,1,70138,0,5,0,4044,4952,7124,7863,4312,5197,7144,8610,52117,45005,26,4970,0,1389,1
0,2005,5,4,507,95,109,13,0,1,0,66046,0,5,0,4342,5334,7861,9220,4434,5645,7704,8887,52117,45005,26,5320,0,1215,1
0,2004,6,3,343,48,169,13,0,1,0,76571,0,2,2,5098,6374,9235,13269,5037,6262,8152,9302,52117,45005,26,6375,0,1974,1
0,2005,5,4,482,95,242,4,0,1,0,63116,0,1,0,8695,10214,12498,14312,8705,10001,12022,13408,52117,45005,26,9400,0,1606,1
0,2005,5,5,613,89,109,14,0,2,1,68937,0,5,0,3813,4927,6569,7731,3734,4768,6707,7835,52117,45005,26,4870,0,1020,1
0,2006,4,5,171,84,531,2,0,1,0,88030,0,8,0,8681,9973,12712,13504,8686,9611,12769,13582,52117,45005,26,7845,0,1243,1
0,2004,6,5,467,89,109,1,0,1,0,82059,0,0,0,3067,3884,5812,6803,2835,3766,5475,6680,52117,45005,26,5170,0,723,1
0,2005,5,5,613,89,109,2,0,1,0,79842,0,5,0,3693,4832,6430,7754,4180,5111,7025,8590,52117,45005,26,4970,0,1155,1
0,2003,7,7,205,80,345,1,0,1,0,82304,0,6,2,6722,7980,10037,11655,6529,8090,9765,11118,52117,45005,26,8345,0,2452,1
0,2002,8,5,613,73,197,12,0,1,0,76617,0,5,0,2685,3424,5318,6009,2110,2829,4738,5301,52117,45005,26,5620,0,1455,1
0,2006,4,4,507,6,109,1,0,2,1,58775,0,5,0,5557,6686,8544,10008,5193,6147,8601,9700,52117,45005,26,6475,0,1086,1
0,2007,3,5,97,66,380,1,0,1,0,87260,0,5,0,9646,10848,12818,14004,9383,10455,12905,13936,52117,45005,26,7435,0,983,1
0,2007,3,5,119,73,489,13,0,2,1,81555,0,11,0,8607,10598,12473,14438,7512,9416,11502,13457,52117,45005,26,6475,0,1763,1
0,2006,4,22,300,32,150,13,0,1,0,66465,0,5,2,8025,9614,11549,13261,7346,8610,11263,12528,52117,45005,26,7595,0,1118,1
0,2003,7,3,120,48,25,13,0,1,0,94830,0,0,2,2563,3557,5560,6816,2300,3014,5048,6044,52117,45005,26,4780,0,1641,1
0,2004,6,19,53,6,109,13,0,3,2,74121,3,5,3,4302,5082,7501,8759,4307,5408,7387,8526,52117,45005,26,7495,0,686,1
0,2008,2,4,567,53,185,13,0,2,1,67397,0,5,0,8000,9019,11577,12799,7922,8701,10981,11982,52117,45005,26,7875,0,1020,1
0,2008,2,5,130,6,118,6,0,2,1,91063,0,9,0,10216,11211,13528,14491,10460,11387,14168,15152,52117,45005,26,8860,0,1630,1
2,2004,5,3,349,48,169,14,0,1,0,87510,0,2,2,4935,6377,5830,7387,4191,5570,7735,9575,19619,35004,0,6100,0,2152,1
2,2005,5,3,442,48,25,1,0,2,1,92005,0,2,2,4736,6052,8126,9445,4359,5536,7572,8870,8172,35004,0,6000,0,2351,1
2,2006,4,6,636,75,206,5,0,1,0,71405,0,5,1,5374,7055,9063,10810,5280,6930,8658,10403,5546,35004,0,5800,0,920,1
2,2006,4,3,669,48,291,2,0,1,0,87445,0,6,2,10267,12511,14281,16601,9765,12948,14580,16619,19638,35004,0,8200,0,2152,1
2,2005,5,19,53,70,196,5,0,1,0,97258,3,5,3,5199,6515,9234,10572,5692,7230,9384,10805,19638,35004,0,8100,0,765,1
2,2005,5,4,482,6,241,13,0,1,0,81288,0,1,0,6383,7670,10667,11964,5349,6488,9532,10382,5546,35004,0,7100,0,2022,1
2,2007,3,5,97,6,357,2,0,2,1,90124,0,5,0,6562,7848,10216,11556,6444,7529,10162,11246,5546,35004,0,5500,0,1053,1
2,2006,4,6,636,73,197,4,0,2,1,51975,0,5,1,4233,5587,7666,8694,4216,5578,7533,8973,19638,35004,0,5500,0,754,1
2,2005,5,5,179,81,298,14,0,3,2,93598,0,6,0,7415,9133,12436,13453,8347,9832,12662,14021,18111,35004,0,9385,0,1918,1
2,2004,6,6,242,23,283,2,0,1,0,69292,0,6,1,8380,10432,12190,14161,8460,10743,12500,14999,18111,35004,0,8900,0,1508,1
2,2006,4,6,636,73,197,7,0,2,1,93211,0,5,1,3962,5191,7372,8967,4119,5312,7960,9089,18111,35004,0,5100,0,1053,1
2,2006,4,4,507,95,109,2,0,2,1,71036,0,5,0,4325,5300,7779,9532,4351,5187,8181,8932,18880,35004,0,5400,0,1389,1
2,2004,6,5,117,89,500,2,0,1,0,105467,0,11,0,4374,5797,7398,8744,4510,5316,7322,7886,18111,35004,0,4500,0,2090,1
2,2005,5,19,512,70,382,5,0,2,1,73107,3,11,3,7659,9461,12044,13911,6589,8526,11211,12971,8655,75061,32,7265,0,803,1
2,2005,5,19,512,70,382,13,0,2,1,81637,3,11,3,7589,9429,11652,13336,7377,8946,11447,13130,17212,75061,32,7765,0,853,1
2,2003,7,5,0,55,547,14,0,1,0,86564,0,4,0,7543,9252,11383,13652,6937,8550,10873,12287,17212,75061,32,11085,0,1283,1
2,2007,3,6,220,102,71,5,0,1,0,89025,0,7,1,8334,10188,12639,14199,7710,9375,11375,12887,22808,78610,32,7195,0,983,1
2,2004,6,5,467,73,109,14,0,2,1,90136,0,0,0,2515,3487,5694,6852,2623,3306,5448,6334,17212,75061,32,2945,0,765,1
2,2002,8,6,262,110,235,1,0,1,0,85754,0,0,1,2314,3272,4989,7054,2697,3446,5499,6384,17212,75061,32,4755,0,1543,1
2,2004,6,5,179,81,298,6,0,1,0,84010,0,6,0,7284,9088,11077,13143,8046,9661,12000,13594,52598,75061,32,9175,0,1763,1
2,2004,6,19,457,73,258,4,0,1,0,91526,3,6,3,9444,10727,12982,14473,9694,10830,13949,15255,20833,75061,32,8675,0,1485,1
1,2005,5,22,310,73,197,12,0,2,1,98946,0,5,2,3847,5175,6947,8602,4595,5412,7703,8639,10430,60440,9,5465,1,1774,1
1,2007,3,6,288,73,197,12,0,1,0,76551,0,5,1,10693,12094,13850,15011,10281,11665,13886,14967,10430,60440,9,7395,1,803,1
1,2007,3,3,406,49,176,1,0,1,0,77989,0,5,2,7307,8651,11069,12644,7450,9455,11142,13195,10430,60440,9,6565,1,1272,1
1,2007,3,6,636,73,197,13,0,2,1,89383,0,5,1,5343,6620,9170,10253,5145,6325,8292,10080,10430,60440,9,5880,1,983,1
1,2006,4,6,262,113,236,14,0,2,1,82860,0,0,1,4485,5460,8094,9163,4504,5875,8287,10809,22808,60440,9,5410,0,1243,1
1,2006,4,19,53,6,113,13,0,3,2,69208,3,5,3,7357,8906,11181,12923,6917,8314,10772,11887,20833,60440,9,6930,0,630,1
1,2007,3,6,636,73,197,2,0,2,1,74683,0,5,1,4966,6222,8377,9951,4866,6131,8040,9815,20833,60440,9,5010,0,920,1
1,2004,6,3,3,48,450,13,0,1,0,94289,0,4,2,5022,6513,9030,10832,5211,6125,8504,9249,17212,60440,9,7445,0,1485,1
1,2004,6,3,669,59,292,7,0,1,0,74992,0,6,2,5985,7265,10182,11562,5839,7355,9765,11177,20833,60440,9,8045,0,1974,1
2,2003,7,19,731,73,258,5,0,1,0,77238,3,6,3,5534,6215,8459,9117,5841,6639,8725,9524,25100,78610,32,7195,0,869,1
2,2005,5,6,262,113,236,6,1,2,1,109152,0,0,1,3638,4710,7064,7889,3430,4467,6901,7733,52644,75061,32,3745,0,1450,1
2,2005,5,4,507,6,109,2,1,1,0,73290,0,5,0,3508,4435,6963,7919,3600,4589,6698,7762,25100,78610,32,3455,0,1389,1
2,2005,5,15,423,119,158,2,0,1,0,105228,2,5,3,5855,7058,9278,10430,5901,7379,9465,11436,52644,75061,32,5455,0,1290,1
2,2006,3,16,415,6,278,1,0,1,0,73245,0,7,1,13774,15511,15376,17252,14103,16086,15731,17873,8655,60445,9,8550,0,1389,1
2,2008,2,4,567,6,7,13,0,2,1,45178,0,5,0,9859,10535,15941,18056,10115,11321,14092,15348,8655,60445,9,8650,0,834,1
2,2007,3,22,300,6,205,13,0,1,0,59589,0,5,2,8658,9900,12334,13508,9072,10429,12760,14086,8655,60445,9,8620,0,1003,1
2,2006,4,1,531,9,328,4,0,1,0,91013,0,6,2,9578,11512,13752,15554,10583,13731,14866,17906,8655,60445,9,6705,0,4437,1
2,2006,4,3,331,48,272,13,0,2,1,55474,0,5,2,6163,7312,9929,11847,6459,7633,10432,12290,8655,60445,9,6405,0,671,1
2,2005,5,3,137,48,109,13,0,1,0,75006,0,0,2,4529,5603,6994,8614,3906,5021,6975,8152,8655,60445,9,6205,0,803,1
2,2003,7,6,717,53,515,13,0,1,0,76417,0,11,1,2716,3627,5687,6909,2740,3857,5618,6929,19662,60445,9,3780,0,2157,1
2,2008,2,3,331,49,270,13,0,1,0,85667,0,5,2,8326,8627,12291,12562,8023,8514,11663,12132,22808,60445,9,7210,0,853,1
2,2008,2,3,137,49,169,2,0,2,1,76522,0,0,2,6224,6821,10043,10627,6618,7705,9479,11036,20833,60445,9,5700,0,803,1
2,2003,7,6,262,73,197,4,0,1,0,81874,0,0,1,2714,3566,5357,7039,2845,3878,5661,6645,20833,60445,9,4595,0,1543,1
2,2007,3,23,68,104,233,2,0,1,0,72384,0,5,2,9721,11329,13356,14887,8986,10281,12784,13962,10430,60445,9,8375,1,1272,1
2,2007,3,3,137,50,182,12,0,1,0,82737,0,0,2,7797,9285,11026,12466,7572,9176,11254,13052,19662,60445,9,6505,0,853,1
2,2007,3,3,331,49,270,4,0,1,0,62533,0,5,2,7069,7944,10809,11404,7741,9259,11243,12819,19662,60445,9,7910,0,728,1
2,2005,5,3,120,6,109,14,0,2,1,76373,0,0,2,3008,3968,6049,6572,2746,3824,5820,6965,19662,60445,9,4080,0,1155,1
1,2005,5,3,216,48,336,12,0,1,0,79523,0,6,2,6860,8127,10093,11531,7156,8981,10789,12672,17675,2764,13,7235,0,1506,1
1,2003,7,19,53,6,196,1,0,1,0,49021,3,5,3,4742,5831,7840,8892,4661,5726,7554,8965,17675,2764,13,8085,0,853,1
2,2004,5,19,420,73,197,2,0,1,0,75212,3,2,3,7670,9298,8784,10542,7670,9298,8784,10542,17212,78610,32,10485,0,1155,1
2,2007,2,3,401,48,169,3,0,2,1,74505,0,5,2,7113,8115,8182,9264,7113,8115,8182,9264,17212,78610,32,6965,0,1038,1
2,2007,2,5,398,73,593,1,0,2,1,88968,0,9,0,10315,12085,11640,13552,10315,12085,11640,13552,17212,78610,32,8475,0,1503,1
2,2006,3,1,376,9,132,1,0,2,1,69161,0,2,2,8492,10592,9671,11939,8492,10592,9671,11939,17212,78610,32,7665,0,1313,1
2,2002,8,8,135,53,187,5,0,2,1,87363,3,0,3,4074,4980,7125,8144,3940,5091,6565,8282,18822,78610,32,4975,0,1023,1
2,2002,8,5,179,92,304,1,0,3,2,106565,0,6,0,3444,4647,7131,8405,2927,4000,6192,7376,8655,77301,32,4365,0,2390,1
1,2006,3,13,476,21,140,13,0,2,1,44185,2,5,3,0,0,0,0,0,0,0,0,8655,60440,9,5515,0,623,1
1,2005,5,6,636,75,208,6,0,1,0,58877,0,5,1,4479,6107,8094,10541,5401,6417,8092,8928,8655,60440,9,6240,0,754,1
1,2007,3,9,592,56,109,0,0,1,0,81122,2,5,3,6982,8578,10716,12197,8109,9540,11715,13105,10430,60440,9,7080,1,853,1
1,2004,5,6,239,102,286,6,0,3,2,86141,0,6,1,4443,5411,5298,6344,5005,6117,5905,7106,835,85040,2,5440,0,1243,1
1,2006,3,6,234,103,317,13,0,1,0,70330,0,3,1,11679,13696,13113,15292,13198,15135,14754,16846,835,85040,2,8490,0,1038,1
1,2004,5,13,601,21,248,1,0,1,0,66946,2,6,3,4985,6368,5884,7377,5409,6161,6342,7154,835,85040,2,6180,0,1606,1
1,2003,6,4,510,6,109,7,0,1,0,63213,0,5,0,3246,4163,4006,4996,3254,3997,4014,4817,835,85040,2,4140,0,1515,1
1,2005,4,4,511,95,109,1,0,2,1,59106,0,5,0,4445,5468,5301,6405,4481,5385,5339,6316,835,85040,2,5440,0,1086,1
1,2003,6,3,671,48,292,6,0,1,0,89863,0,6,2,5006,5919,5906,6893,6459,7524,7476,8626,835,85040,2,6240,0,1543,1
1,2005,4,3,401,14,130,6,0,2,1,70349,0,5,2,3533,4544,4316,5408,4751,5963,5631,6940,835,85040,2,4140,0,1155,1
1,2006,3,6,249,85,569,14,0,2,1,83221,0,4,1,6980,8581,8038,9767,10652,12598,12004,14106,835,85040,2,5640,0,594,1
1,2004,5,3,349,48,169,13,0,1,0,81117,0,2,2,5646,6862,6598,7911,5333,6610,6260,7639,20234,85040,2,5340,0,2152,1
1,2005,4,5,469,89,109,14,0,1,0,70293,0,0,0,4257,5236,5098,6155,3986,4899,6681,7719,835,85040,2,4560,0,686,1
1,2005,4,6,463,6,11,12,0,1,0,48224,0,10,1,8540,9659,9723,10932,8396,9483,9568,10742,835,85040,2,9300,0,623,1
1,2004,5,4,573,56,24,13,0,1,0,98000,0,5,0,0,1,0,0,0,1,0,0,19064,85040,2,3960,0,1485,1
1,2006,3,5,397,73,591,6,0,3,2,63041,0,9,0,8375,9571,9545,10837,7783,8722,8906,9920,19064,85040,2,9200,0,1215,1
1,2003,6,6,237,103,317,4,0,1,0,85563,0,3,1,7543,8631,8646,9821,7541,8682,8644,9877,19064,85040,2,8390,0,1803,1
1,2006,3,22,298,6,197,12,0,2,1,76179,0,5,2,6827,8017,7873,9158,6953,8200,8009,9356,19064,85040,2,6380,0,1038,1
1,2003,6,3,695,48,511,2,0,2,1,69607,0,11,2,3646,4618,4438,5487,3646,4618,4438,5487,99750,85040,2,4400,0,4210,1
